GameNumber,Date,Color,Opponent,Result,Outcome,MyElo,OpponentElo,TimeControl,ECO,Opening,Termination,Site,NumPlies,TimeCategory
5232,2025.08.08,White,pwtw2002,1-0,Win,697,715,300+5,B02,,KatsMeow23 won by checkmate,Chess.com,95,Blitz
5233,2025.08.08,White,NikilAravind,0-1,Loss,847,866,600,C41,,NikilAravind won on time,Chess.com,68,Rapid
5234,2025.08.08,Black,recchiadimerdina,1/2-1/2,Draw,843,675,600+5,A30,,Game drawn by repetition,Chess.com,107,Rapid
5235,2025.08.08,White,Finesse_em,0-1,Loss,834,796,600+5,A45,,Finesse_em won by resignation,Chess.com,60,Rapid
5236,2025.08.08,White,ben3t,1-0,Win,843,873,600+5,B50,,KatsMeow23 won by resignation,Chess.com,56,Rapid
5237,2025.08.08,Black,DmRpAiX,1-0,Loss,837,923,600+5,A02,,DmRpAiX won by checkmate,Chess.com,35,Rapid
5238,2025.08.09,Black,jasonr11470,0-1,Win,843,756,600+5,A30,,KatsMeow23 won by resignation,Chess.com,68,Rapid
5239,2025.08.10,White,AnaRiv_27,1-0,Win,846,412,1800,C41,,KatsMeow23 won by checkmate,Chess.com,37,Rapid
5240,2025.08.10,Black,AnaRiv_27,0-1,Win,848,386,1800,A43,,KatsMeow23 won by checkmate,Chess.com,70,Rapid
5241,2025.07.26,White,alcovski,1-0,Win,933,726,1/259200,B00,,KatsMeow23 won by checkmate,Chess.com,59,Daily
5242,2025.08.10,White,AmYassir,1-0,Win,856,828,600+5,C45,,KatsMeow23 won by resignation,Chess.com,32,Rapid
5243,2025.08.10,White,estebanrock100,1-0,Win,862,757,600+5,B08,,KatsMeow23 won by resignation,Chess.com,79,Rapid
5244,2025.08.12,Black,salentino65,1-0,Loss,852,760,600+5,B20,,salentino65 won by resignation,Chess.com,59,Rapid
5245,2025.08.12,Black,erielali77,0-1,Win,860,837,600+5,B29,,KatsMeow23 won by resignation,Chess.com,74,Rapid
5246,2025.08.13,White,recchiadimerdina,1-0,Win,865,713,600+5,B10,,KatsMeow23 won by checkmate,Chess.com,59,Rapid
5247,2025.08.13,White,god_safe_the_queen,1-0,Win,873,838,600+5,C45,,KatsMeow23 won on time,Chess.com,157,Rapid
5248,2025.08.13,Black,YazanAAA92,0-1,Win,881,848,600+5,A40,,KatsMeow23 won by checkmate,Chess.com,44,Rapid
5249,2025.08.14,White,Hasbredy,1-0,Win,889,870,600+5,C48,,KatsMeow23 won by resignation,Chess.com,18,Rapid
5250,2025.08.14,Black,velzevulSergeyevich,1-0,Loss,884,1037,600+5,B28,,velzevulSergeyevich won by resignation,Chess.com,85,Rapid
5251,2025.08.14,Black,DJDINAMO,0-1,Win,890,787,600+5,B20,,KatsMeow23 won by checkmate,Chess.com,76,Rapid
5252,2025.08.15,Black,eusebius69,0-1,Win,706,716,300+5,B28,,KatsMeow23 won by checkmate,Chess.com,42,Blitz
5253,2025.08.15,White,alienmem,1-0,Win,895,751,600+5,B12,,KatsMeow23 won on time,Chess.com,107,Rapid
5254,2025.08.16,Black,Chuckmn62,1-0,Loss,888,928,600+5,B20,,Chuckmn62 won by resignation,Chess.com,127,Rapid
5255,2025.08.16,White,bebo164134,1/2-1/2,Draw,889,921,600+5,C45,,Game drawn by insufficient material,Chess.com,140,Rapid
5256,2025.08.16,White,bsalsrest,1-0,Win,898,902,600+5,C00,,KatsMeow23 won on time,Chess.com,71,Rapid
5257,2025.08.16,Black,ianncasa2A,1-0,Loss,890,916,600+5,B29,,ianncasa2A won by checkmate,Chess.com,75,Rapid
5258,2025.08.17,Black,speakeazy_chess,1-0,Loss,883,934,600+5,B40,,speakeazy_chess won by resignation,Chess.com,60,Rapid
5259,2025.08.17,White,mcgonnagalspuzzle,0-1,Loss,875,913,600+5,C00,,mcgonnagalspuzzle won by checkmate,Chess.com,90,Rapid
5260,2025.08.17,Black,Rawmanner,0-1,Win,884,913,600+5,C00,,KatsMeow23 won by checkmate,Chess.com,16,Rapid
5261,2025.08.17,White,mercuuu85,0-1,Loss,877,933,600+5,C45,,mercuuu85 won by checkmate,Chess.com,74,Rapid
5262,2025.08.17,Black,iamSiya1729,0-1,Win,712,622,180+2,B20,,KatsMeow23 won on time,Chess.com,64,Blitz
5263,2025.08.17,Black,Titi33290,0-1,Win,885,880,600,A43,,KatsMeow23 won by checkmate,Chess.com,32,Rapid
5264,2025.08.17,White,Zvizlo64,1-0,Win,893,869,600,B01,,KatsMeow23 won on time,Chess.com,89,Rapid
5265,2025.08.17,White,utkupskn29,0-1,Loss,704,703,180+2,B00,,utkupskn29 won on time,Chess.com,46,Blitz
5266,2025.08.17,Black,NilloRemi,0-1,Win,901,873,600,B20,,KatsMeow23 won by checkmate,Chess.com,54,Rapid
5267,2025.08.18,White,0PGRIFFIN,1-0,Win,908,870,600,B07,,KatsMeow23 won by resignation,Chess.com,49,Rapid
5268,2025.08.18,White,Womer11,0-1,Loss,900,925,600,A04,,Womer11 won on time,Chess.com,70,Rapid
5269,2025.08.18,Black,Matko23456,0-1,Win,908,900,600,A01,,KatsMeow23 won by resignation,Chess.com,64,Rapid
5270,2025.08.19,Black,FDMartinsdeOliveira,0-1,Win,916,879,600,B40,,KatsMeow23 won by resignation,Chess.com,44,Rapid
5271,2025.08.19,White,AnandarajShiva,0-1,Loss,908,928,600,C45,,AnandarajShiva won by resignation,Chess.com,42,Rapid
5272,2025.08.19,White,andyvoong,1-0,Win,916,886,600,C40,,KatsMeow23 won by resignation,Chess.com,21,Rapid
5273,2025.08.19,Black,albiJoestar,0-1,Win,924,917,600,B40,,KatsMeow23 won by resignation,Chess.com,60,Rapid
5274,2025.08.20,White,Tri0902002,1-0,Win,932,913,600,B00,,KatsMeow23 won by checkmate,Chess.com,97,Rapid
5275,2025.08.20,Black,criscurr,1-0,Loss,924,945,600,A43,,criscurr won by checkmate,Chess.com,69,Rapid
5276,2025.08.20,Black,nabil033,0-1,Win,713,716,180+2,B40,,KatsMeow23 won by checkmate,Chess.com,30,Blitz
5277,2025.08.20,White,Bennis2,1-0,Win,721,717,180+2,C45,,KatsMeow23 won by checkmate,Chess.com,71,Blitz
5278,2025.08.20,Black,Bennis2,0-1,Win,729,709,180+2,B28,,KatsMeow23 won by checkmate,Chess.com,60,Blitz
5279,2025.08.20,White,Basteqqq,1-0,Win,736,698,180+2,B45,,KatsMeow23 won by resignation,Chess.com,39,Blitz
5280,2025.08.20,White,vapidfractal,0-1,Loss,728,744,180+2,B12,,vapidfractal won on time,Chess.com,60,Blitz
5281,2025.08.20,Black,mohamedzaki777,1-0,Loss,720,747,180+2,A08,,mohamedzaki777 won on time,Chess.com,55,Blitz
5282,2025.08.20,White,bigdon1956,1-0,Win,727,689,180+2,C41,,KatsMeow23 won by resignation,Chess.com,31,Blitz
5283,2025.08.21,White,BrassBell_22,0-1,Loss,718,710,180+2,B32,,BrassBell_22 won on time,Chess.com,108,Blitz
5284,2025.08.21,Black,lucovid22,1-0,Loss,917,956,600,A40,,lucovid22 won by resignation,Chess.com,65,Rapid
5285,2025.08.21,Black,DruJay,0-1,Win,925,898,600,B20,,KatsMeow23 won by resignation,Chess.com,96,Rapid
5286,2025.08.21,White,dinkler4,0-1,Loss,917,920,600,B01,,dinkler4 won by resignation,Chess.com,32,Rapid
5287,2025.08.21,White,VineetPatil06,0-1,Loss,909,937,600,D00,,VineetPatil06 won on time,Chess.com,68,Rapid
5288,2025.08.21,Black,D7NAV,1/2-1/2,Draw,909,903,600,B20,,Game drawn by repetition,Chess.com,112,Rapid
5289,2025.08.21,White,No-Been09,0-1,Loss,710,726,180+2,A48,,No-Been09 won by checkmate,Chess.com,22,Blitz
5290,2025.08.21,Black,xhh2109,1-0,Loss,701,696,180+2,B20,,xhh2109 won on time,Chess.com,33,Blitz
5291,2025.08.21,White,ketwin,1-0,Win,917,896,600,A40,,KatsMeow23 won by resignation,Chess.com,46,Rapid
5292,2025.08.22,Black,kerwebapps,0-1,Win,707,594,180+2,A46,,KatsMeow23 won by checkmate,Chess.com,74,Blitz
5293,2025.08.22,Black,Hamborg7,0-1,Win,925,901,600,B28,,KatsMeow23 won on time,Chess.com,104,Rapid
5294,2025.08.20,Black,eddys0907,0-1,Win,945,871,1/259200,B20,,KatsMeow23 won by checkmate,Chess.com,62,Daily
5295,2025.08.24,White,ramudgarprasad,0-1,Loss,917,947,600,C45,,ramudgarprasad won by resignation,Chess.com,96,Rapid
5296,2025.08.24,Black,Mahesh1678,1-0,Loss,909,924,600,B20,,Mahesh1678 won on time,Chess.com,87,Rapid
5297,2025.08.24,White,ReX_PREDATOR,1-0,Win,917,895,600,A46,,KatsMeow23 won - game abandoned,Chess.com,97,Rapid
5298,2025.08.25,Black,SyM144,0-1,Win,715,681,180+2,A43,,KatsMeow23 won by resignation,Chess.com,48,Blitz
5299,2025.08.25,White,Bleeee07,1-0,Win,925,916,600,B10,,KatsMeow23 won by checkmate,Chess.com,19,Rapid
5300,2025.08.25,Black,Bleeee07,0-1,Win,933,908,600,A40,,KatsMeow23 won by checkmate,Chess.com,116,Rapid
5301,2025.08.25,White,Bleeee07,1-0,Win,940,901,600,D02,,KatsMeow23 won by checkmate,Chess.com,87,Rapid
5302,2025.08.25,Black,Bleeee07,1-0,Loss,931,910,600,A43,,Bleeee07 won by checkmate,Chess.com,85,Rapid
5303,2025.08.26,White,raziahmed786,0-1,Loss,923,939,600,B00,,raziahmed786 won on time,Chess.com,72,Rapid
5304,2025.08.26,White,Manu1Py,0-1,Loss,915,928,600,D02,,Manu1Py won by checkmate,Chess.com,60,Rapid
5305,2025.08.26,Black,Arwoodworks,0-1,Win,923,899,600,A00,,KatsMeow23 won by checkmate,Chess.com,84,Rapid
5306,2025.08.27,Black,dgreggio,0-1,Win,931,920,600,C00,,KatsMeow23 won on time,Chess.com,94,Rapid
5307,2025.08.27,White,srkaspetto,1-0,Win,939,943,600,B10,,KatsMeow23 won by checkmate,Chess.com,69,Rapid
5308,2025.08.27,White,vomacky19,1-0,Win,947,924,600,B07,,KatsMeow23 won by checkmate,Chess.com,77,Rapid
5309,2025.08.27,White,TalhaViqar,1-0,Win,955,935,600,C45,,KatsMeow23 won by checkmate,Chess.com,57,Rapid
5310,2025.08.27,Black,VX9_TonyHawk,1-0,Loss,947,944,600,B40,,VX9_TonyHawk won by resignation,Chess.com,25,Rapid
5311,2025.08.27,White,bigbaddie69,0-1,Loss,939,958,600,C45,,bigbaddie69 won by checkmate,Chess.com,14,Rapid
5312,2025.08.27,Black,JaviVitel,0-1,Win,947,920,600,C00,,KatsMeow23 won by resignation,Chess.com,60,Rapid
5313,2025.08.27,White,yoyo35700,1-0,Win,955,923,600,C02,,KatsMeow23 won by resignation,Chess.com,71,Rapid
5314,2025.08.27,Black,gabetche123,0-1,Win,963,958,600,A43,,KatsMeow23 won by resignation,Chess.com,34,Rapid
5315,2025.08.27,Black,adamgladue,0-1,Win,971,935,600,A01,,KatsMeow23 won by resignation,Chess.com,24,Rapid
5316,2025.08.27,Black,Chesscaake,0-1,Win,979,982,600,B40,,KatsMeow23 won by checkmate,Chess.com,62,Rapid
5317,2025.08.28,White,Rahyabmurtaza,1-0,Win,987,976,600,C00,,KatsMeow23 won by checkmate,Chess.com,79,Rapid
5318,2025.08.28,Black,chessusenombre,1-0,Loss,978,972,600,A43,,chessusenombre won on time,Chess.com,83,Rapid
5319,2025.08.28,White,Stevan_Chabrioche,0-1,Loss,970,998,600,D02,,Stevan_Chabrioche won on time,Chess.com,74,Rapid
5320,2025.08.28,White,Jorge_Vianho,1-0,Win,979,981,600,C40,,KatsMeow23 won by resignation,Chess.com,17,Rapid
5321,2025.08.28,White,intan7,0-1,Loss,971,976,600,C45,,intan7 won by checkmate,Chess.com,120,Rapid
5322,2025.08.28,Black,Khaled6409,1-0,Loss,963,999,600,B40,,Khaled6409 won by resignation,Chess.com,107,Rapid
5323,2025.08.28,Black,pitchermerolling,0-1,Win,971,970,600,C00,,KatsMeow23 won on time,Chess.com,112,Rapid
5324,2025.08.29,White,nestorfloress,0-1,Loss,963,976,600,B10,,nestorfloress won by checkmate,Chess.com,88,Rapid
5325,2025.08.29,Black,FreddyTjess,0-1,Win,971,949,600,B20,,KatsMeow23 won by resignation,Chess.com,112,Rapid
5326,2025.08.29,Black,Azrrael17,1-0,Loss,963,988,600,A43,,Azrrael17 won by resignation,Chess.com,115,Rapid
5327,2025.08.30,White,Brallan1260,1-0,Win,971,936,600,C41,,KatsMeow23 won by resignation,Chess.com,71,Rapid
5328,2025.08.30,Black,SkibidiToiletRizz6942069,1-0,Loss,963,997,600,B40,,SkibidiToiletRizz6942069 won on time,Chess.com,71,Rapid
5329,2025.08.30,Black,adrijmnzz,0-1,Win,971,969,600,A43,,KatsMeow23 won by resignation,Chess.com,60,Rapid
5330,2025.08.30,White,PAYETJEANDOMINIQUE,1-0,Win,979,961,600,B00,,KatsMeow23 won by checkmate,Chess.com,51,Rapid
5331,2025.08.30,White,Gui_cc,1-0,Win,987,991,600,B40,,KatsMeow23 won by checkmate,Chess.com,73,Rapid
5332,2025.08.30,White,jobenda,1-0,Win,995,973,600,C45,,KatsMeow23 won by resignation,Chess.com,86,Rapid
5333,2025.08.30,Black,edluca,1-0,Loss,987,985,600,A40,,edluca won on time,Chess.com,77,Rapid
5334,2025.08.30,Black,CobraTakaTaka,0-1,Win,995,977,600,A00,,KatsMeow23 won by checkmate,Chess.com,64,Rapid
5335,2025.08.30,White,damodarangovindaraj,1-0,Win,1003,981,600,C41,,KatsMeow23 won by checkmate,Chess.com,75,Rapid
5336,2025.08.31,Black,RandiNugraha,0-1,Win,1011,1001,600,B28,,KatsMeow23 won by resignation,Chess.com,68,Rapid
5337,2025.08.31,White,RandiNugraha,0-1,Loss,1003,1009,600,C45,,RandiNugraha won on time,Chess.com,94,Rapid
5338,2025.08.31,Black,Padimomanu,1-0,Loss,995,1006,600,A43,,Padimomanu won on time,Chess.com,91,Rapid
5339,2025.08.31,Black,usernametakendog,0-1,Win,1003,968,600,B20,,KatsMeow23 won - game abandoned,Chess.com,52,Rapid
5340,2025.08.31,White,Aemon_Naberi,1-0,Win,1011,986,600,C45,,KatsMeow23 won by resignation,Chess.com,49,Rapid
5341,2025.08.31,Black,luckyman341001,1-0,Loss,1003,1008,600,B20,,luckyman341001 won on time,Chess.com,93,Rapid
5342,2025.09.01,Black,Theeyez45,1-0,Loss,995,1024,600,B28,,Theeyez45 won by resignation,Chess.com,56,Rapid
5343,2025.09.01,White,Gambito_Equino,0-1,Loss,987,994,600,B36,,Gambito_Equino won by resignation,Chess.com,68,Rapid
5344,2025.09.01,White,Nashipno,1-0,Win,995,955,600,A40,,KatsMeow23 won by checkmate,Chess.com,55,Rapid
5345,2025.09.01,White,Coban14,0-1,Loss,987,1005,600,B06,,Coban14 won by resignation,Chess.com,48,Rapid
5346,2025.09.01,Black,TomnoJerry,1-0,Loss,978,974,900+10,B20,,TomnoJerry won by checkmate,Chess.com,63,Rapid
5347,2025.09.02,White,Bread_lands,0-1,Loss,970,994,600,B13,,Bread_lands won by resignation,Chess.com,48,Rapid
5348,2025.09.02,Black,AyaanmalikBinsalim,0-1,Win,978,965,600,A43,,KatsMeow23 won by checkmate,Chess.com,82,Rapid
5349,2025.09.02,Black,cristiano_luccas,0-1,Win,986,982,600,B21,,KatsMeow23 won by checkmate,Chess.com,30,Rapid
5350,2025.09.02,White,gokmentanerAA,1-0,Win,994,994,600,C45,,KatsMeow23 won by checkmate,Chess.com,45,Rapid
5351,2025.09.02,Black,emanuelecapuani,0-1,Win,1002,993,600,A43,,KatsMeow23 won by resignation,Chess.com,32,Rapid
5352,2025.09.02,Black,Frukttajm,0-1,Win,1010,996,600,B20,,KatsMeow23 won by checkmate,Chess.com,68,Rapid
5353,2025.09.03,White,INNOCENTCID,1-0,Win,1019,1026,600,C45,,KatsMeow23 won by checkmate,Chess.com,59,Rapid
5354,2025.09.05,White,ElTerriblePoppa,0-1,Loss,707,737,180+2,B36,,ElTerriblePoppa won by checkmate,Chess.com,48,Blitz
5355,2025.09.05,White,dileepkudva,0-1,Loss,699,713,180+2,C40,,dileepkudva won on time,Chess.com,44,Blitz
5356,2025.09.06,Black,thefranchise09,0-1,Win,1026,989,600,B40,,KatsMeow23 won by resignation,Chess.com,37,Rapid
5357,2025.09.06,Black,facundorossi,1-0,Loss,1018,1039,600,B20,,facundorossi won by checkmate,Chess.com,67,Rapid
5358,2025.09.06,White,Rafi_Sultani,0-1,Loss,1010,1016,600,C45,,Rafi_Sultani won on time,Chess.com,94,Rapid
5359,2025.09.06,Black,vaperfangs,0-1,Win,1018,987,600,B23,,KatsMeow23 won by resignation,Chess.com,36,Rapid
5360,2025.09.06,White,Juankas10,1-0,Win,1026,1010,600,C50,,KatsMeow23 won by checkmate,Chess.com,61,Rapid
5361,2025.09.06,Black,tegar07,1-0,Loss,1018,1020,600,B28,,tegar07 won on time,Chess.com,55,Rapid
5362,2025.09.06,White,statchess2978,0-1,Loss,1010,1008,600,C41,,statchess2978 won on time,Chess.com,114,Rapid
5363,2025.09.06,White,Benjamn_Ndong_OA,0-1,Loss,1003,1039,600,B00,,Benjamn_Ndong_OA won by checkmate,Chess.com,38,Rapid
5364,2025.09.06,Black,omarseyam7,1-0,Loss,994,990,600,A01,,omarseyam7 won on time,Chess.com,135,Rapid
5365,2025.09.06,White,Kumlachew68i,1-0,Win,707,686,180+2,D02,,KatsMeow23 won on time,Chess.com,61,Blitz
5366,2025.09.07,Black,vkgolchh,0-1,Win,1002,990,600,B30,,KatsMeow23 won by checkmate,Chess.com,56,Rapid
5367,2025.09.07,White,GEROME_1988,1-0,Win,1010,1008,600,C00,,KatsMeow23 won by resignation,Chess.com,53,Rapid
5368,2025.09.07,Black,qasm12,0-1,Win,1017,979,600,B40,,KatsMeow23 won by checkmate,Chess.com,84,Rapid
5369,2025.09.07,White,1_Poppy_3,0-1,Loss,1009,1027,600,C45,,1_Poppy_3 won by checkmate,Chess.com,68,Rapid
5370,2025.09.07,Black,LKgstznho_Rei_Delas,1-0,Loss,1001,998,600,A02,,LKgstznho_Rei_Delas won by checkmate,Chess.com,83,Rapid
5371,2025.09.08,White,thangjampradeepkumar,1-0,Win,1009,980,600,B00,,KatsMeow23 won by checkmate,Chess.com,29,Rapid
5372,2025.09.08,Black,silverbottle08,0-1,Win,1017,987,600,B20,,KatsMeow23 won by checkmate,Chess.com,40,Rapid
5373,2025.09.08,Black,2FaceZay,0-1,Win,1025,988,600,A00,,KatsMeow23 won by checkmate,Chess.com,50,Rapid
5374,2025.09.08,White,TheseCastleWalls,0-1,Loss,1017,1032,600,C45,,TheseCastleWalls won on time,Chess.com,120,Rapid
5375,2025.09.09,White,PaporeGG,0-1,Loss,1009,1037,600,B06,,PaporeGG won by resignation,Chess.com,64,Rapid
5376,2025.09.09,Black,benjieyee,0-1,Win,1025,1015,600,B20,,KatsMeow23 won - game abandoned,Chess.com,18,Rapid
5377,2025.09.09,Black,hexagonals,1-0,Loss,1017,1025,600,A43,,hexagonals won by resignation,Chess.com,69,Rapid
5378,2025.09.09,White,PMegre,0-1,Loss,1009,1023,600,C45,,PMegre won on time,Chess.com,104,Rapid
5379,2025.09.10,Black,shantanudegloorkar,1-0,Loss,1001,1030,600,B40,,shantanudegloorkar won by resignation,Chess.com,53,Rapid
5380,2025.09.10,White,Bakulao1,1-0,Win,1009,997,600,C45,,KatsMeow23 won by resignation,Chess.com,47,Rapid
5381,2025.09.12,Black,Mistermoves,0-1,Win,1017,1014,600,A57,,KatsMeow23 won by checkmate,Chess.com,142,Rapid
5382,2025.09.12,White,yashparab06,0-1,Loss,1009,1019,600,B50,,yashparab06 won on time,Chess.com,92,Rapid
5383,2025.09.12,Black,xBryc,1-0,Loss,699,730,180+2,B22,,xBryc won by checkmate,Chess.com,79,Blitz
5384,2025.09.12,Black,SyM144,0-1,Win,707,696,180+2,A43,,KatsMeow23 won by resignation,Chess.com,34,Blitz
5385,2025.09.12,White,petrz2009,0-1,Loss,1001,1021,600,B10,,petrz2009 won by checkmate,Chess.com,44,Rapid
5386,2025.09.12,Black,RavishingR4V,0-1,Win,1009,984,600,C00,,KatsMeow23 won by resignation,Chess.com,48,Rapid
5387,2025.09.12,White,HansCudi,0-1,Loss,1001,1013,600,B12,,HansCudi won by resignation,Chess.com,78,Rapid
5388,2025.09.12,Black,SatroPL,1-0,Loss,993,1003,600,A34,,SatroPL won by resignation,Chess.com,97,Rapid
5389,2025.09.12,Black,1vaclavMaster,1-0,Loss,985,983,600,B40,,1vaclavMaster won by checkmate,Chess.com,71,Rapid
5390,2025.09.12,White,Dyuga7,1-0,Win,993,963,600,C45,,KatsMeow23 won by checkmate,Chess.com,111,Rapid
5391,2025.09.12,White,PfGreekGoD,0-1,Loss,699,726,180+2,C45,,PfGreekGoD won by checkmate,Chess.com,58,Blitz
5392,2025.09.13,White,GorgeousVet,1-0,Win,707,683,180+2,C43,,KatsMeow23 won by checkmate,Chess.com,95,Blitz
5393,2025.09.13,Black,Juan_Rod_Gue,0-1,Win,1001,965,600,B30,,KatsMeow23 won by resignation,Chess.com,54,Rapid
5394,2025.09.13,White,Karonte24890,0-1,Loss,993,998,600,B44,,Karonte24890 won by resignation,Chess.com,64,Rapid
5395,2025.09.13,Black,Atwine004,0-1,Win,1001,985,600,A40,,KatsMeow23 won by checkmate,Chess.com,60,Rapid
5396,2025.09.13,White,lksehgal,0-1,Loss,993,1020,600,C41,,lksehgal won by resignation,Chess.com,100,Rapid
5397,2025.09.13,White,ezzbee,0-1,Loss,699,712,180+2,C00,,ezzbee won on time,Chess.com,58,Blitz
5398,2025.09.13,Black,zinzer2018,0-1,Win,1001,982,600,A40,,KatsMeow23 won by resignation,Chess.com,46,Rapid
5399,2025.09.13,White,amirhsinqdrt,1-0,Win,1009,996,600,B06,,KatsMeow23 won by checkmate,Chess.com,25,Rapid
5400,2025.09.13,Black,Glalevy,1-0,Loss,1001,1020,600,A43,,Glalevy won by resignation,Chess.com,39,Rapid
5401,2025.09.13,Black,Akhakah123,1-0,Loss,993,1005,600,A00,,Akhakah123 won by resignation,Chess.com,23,Rapid
5402,2025.09.13,White,MohamedKhaled16,0-1,Loss,985,999,600,C45,,MohamedKhaled16 won by checkmate,Chess.com,54,Rapid
5403,2025.09.14,White,Christian4000,1-0,Win,707,674,180+2,C45,,KatsMeow23 won on time,Chess.com,39,Blitz
5404,2025.09.14,Black,stakksouls,0-1,Win,716,754,180+2,B40,,KatsMeow23 won by checkmate,Chess.com,48,Blitz
5405,2025.09.14,White,Push_Comes_To_Shove,0-1,Loss,977,1003,600,B10,,Push_Comes_To_Shove won by checkmate,Chess.com,68,Rapid
5406,2025.09.14,Black,neferkoki,1/2-1/2,Draw,977,997,600,B40,,Game drawn by insufficient material,Chess.com,116,Rapid
5407,2025.09.14,Black,MrTifo,0-1,Win,985,962,600,B30,,KatsMeow23 won by checkmate,Chess.com,80,Rapid
5408,2025.09.14,White,BigBrain420blazeit,1-0,Win,993,991,600,B10,,KatsMeow23 won by checkmate,Chess.com,55,Rapid
5409,2025.09.14,Black,arjuvik2,0-1,Win,1001,968,600,B40,,KatsMeow23 won by checkmate,Chess.com,60,Rapid
5410,2025.09.14,White,mostafaameenbelal,0-1,Loss,993,1023,600,C47,,mostafaameenbelal won by checkmate,Chess.com,50,Rapid
5411,2025.09.14,Black,Fathor035,0-1,Win,1001,976,600,B28,,KatsMeow23 won by resignation,Chess.com,48,Rapid
5412,2025.09.14,White,Fathor035,1-0,Win,1008,969,600,B01,,KatsMeow23 won by checkmate,Chess.com,25,Rapid
5413,2025.09.14,Black,Fathor035,1-0,Loss,999,978,600,B23,,Fathor035 won by checkmate,Chess.com,77,Rapid
5414,2025.09.15,White,Shivamyadav98525,1-0,Win,1006,969,600,C45,,KatsMeow23 won by checkmate,Chess.com,61,Rapid
5415,2025.09.15,Black,verd13038,1-0,Loss,998,1019,600,B21,,verd13038 won by checkmate,Chess.com,45,Rapid
5416,2025.09.15,White,Saeedkarkash123,1-0,Win,1006,1010,600,D04,,KatsMeow23 won - game abandoned,Chess.com,95,Rapid
5417,2025.09.15,Black,Saeedkarkash123,1-0,Loss,998,1018,600,B20,,Saeedkarkash123 won on time,Chess.com,99,Rapid
5418,2025.09.15,White,Trento10,1/2-1/2,Draw,998,999,600,A40,,Game drawn by repetition,Chess.com,66,Rapid
5419,2025.09.16,Black,therealdedalus,0-1,Win,1006,983,600,A40,,KatsMeow23 won by resignation,Chess.com,40,Rapid
5420,2025.09.16,White,Aximander,0-1,Loss,998,1016,600,D02,,Aximander won by checkmate,Chess.com,108,Rapid
5421,2025.09.16,Black,beanorak,1-0,Loss,990,1019,600,B40,,beanorak won by resignation,Chess.com,51,Rapid
5422,2025.09.16,White,PrachayamMogliBuddhapriy,0-1,Loss,982,992,600,D02,,PrachayamMogliBuddhapriy won on time,Chess.com,74,Rapid
5423,2025.09.16,Black,asfrowieydhw245,0-1,Win,723,660,180+2,A43,,KatsMeow23 won by checkmate,Chess.com,82,Blitz
5424,2025.08.26,White,alcovski,0-1,Loss,922,792,1/259200,A03,,alcovski won by resignation,Chess.com,90,Daily
5425,2025.09.17,White,j0kaim,0-1,Loss,715,735,180+2,D00,,j0kaim won on time,Chess.com,84,Blitz
5426,2025.09.17,Black,5412X471,1-0,Loss,707,715,180+2,B40,,5412X471 won by resignation,Chess.com,59,Blitz
5427,2025.09.18,Black,JajaSriLAA,1-0,Loss,974,992,600,B20,,JajaSriLAA won by resignation,Chess.com,61,Rapid
5428,2025.09.18,White,dawoimindaapple,0-1,Loss,966,972,600,B00,,dawoimindaapple won on time,Chess.com,116,Rapid
5429,2025.09.18,White,malayali_from_Indiaa,1-0,Win,974,948,600,C41,,KatsMeow23 won by checkmate,Chess.com,41,Rapid
5430,2025.09.18,White,jesahai,1-0,Win,982,986,600,D02,,KatsMeow23 won by resignation,Chess.com,43,Rapid
5431,2025.09.18,Black,Fkafam7,1-0,Loss,974,1000,600,B28,,Fkafam7 won by resignation,Chess.com,85,Rapid
5432,2025.09.18,White,jua26,0-1,Loss,966,986,600,D02,,jua26 won on time,Chess.com,114,Rapid
5433,2025.09.19,White,TopOffender,1-0,Win,974,966,600,C45,,KatsMeow23 won by checkmate,Chess.com,69,Rapid
5434,2025.09.19,Black,Goesss0,1-0,Loss,966,961,600,B40,,Goesss0 won by checkmate,Chess.com,45,Rapid
5435,2025.09.19,Black,dev3031,1-0,Loss,958,966,600,B40,,dev3031 won on time,Chess.com,95,Rapid
